rating,tips,cat_name,cat_parent
6.0,"Well located old traditional pub compared to the rest of bexleyheath's bars and corporate pikey dens (wetherspoons). Could do with a good clean and would do with redecoration. Otherwise fine, friendly",Pub,
5.9,"Try our new draught ciders, Thatchers Gold and Stowford Press. Both very crisp and refreshing. Only £2.55 per pint!",Pub,
5.8,Jan 2013 pub ran out of lager ??? Is this place being run down on purpose ?,Pub,
5.5,Bit of a drug den.,Pub,
7.9,It’s all about the bay window overhanging the Thames. Bag this seat and you’ll feel like you’re sailing in an old galleon. A grand pub where you come to soak in the history (and river views).,Pub,
7.6,friendly service good food great London Pried - no children under 18 after 21:00,Pub,
6.9,"A lovely place for a weekend pint by the Lea Navigation Canal, which runs from Lea Bridge Road to Bow Lock.",Pub,
7.8,Friendly little pub near Bunhill Cemetery. Good beer and good service.,Pub,
8.2,Best pub in Forest Gate!,Pub,
4.9,"Nice beer garden, sits maybe 30 ppl. Pool table and board games",Pub,
7.9,Brilliant place to watch Xmas trees float by after the festive season and critically to a pint of guiness,Pub,
8.9,Slow staff but great pub.  Well kept ale.  Serious chips!,Pub,
9.0,Well worth the walk down from the center of greenwich. Sunny days are best.,Pub,
8.4,"The pub food is amazing, well presented and generous plates. The service is very nice as well ! And the place is just gorgeous.",Pub,
6.8,Great Sunday Roast as well.,Pub,
8.9,"Great pub, definitely the best one in Leytonstone. Really good food as well.",Pub,
6.9,Well worth signing up to their website for deals !!,Pub,
6.3,Great new menu. Good service well done guys :),Pub,
8.2,Did anyone mention the Pizza? Oh.... Well it is!,Pub,
6.1,Great pub! Like nachos there!,Pub,
7.3,Fish and chips was top notch! Good selection of beers as well.,Pub,
6.0,Steak Tuesdays: any steak plus a drink for a tenner,Pub,
7.4,02031300700. Dialarch@youngster.co.uk. Have the pizza as well.,Pub,
8.7,"Wonderful traditional pub. Though a short walk from the High Street, it is well worth seeking out. Great real ales.",Pub,
7.6,Well behaved dogs are allowed here. 🐶,Pub,
6.1,Quite loud due to architecture but worth a visit for that same architecture. Used to be the ballroom of a hotel.,Pub,
6.7,"Open every day from 5pm! Cosy pub room with log fire and queen mum obsessions... With a glamourous speak easy vintage ballroom hosting comedy, burlesque or music every night! Try the Disco Fries!!!",Pub,
7.5,"Great building, rubbish pub",Pub,
7.4,Formerly this building acted as the gate house for the historic home of British defence and munitions production,Pub,
8.1,"Proper lovely boozer with fantastic live music, check out the Lost Horizons Folk Club once a month. Beautifully dated building",Pub,
7.0,Recently refurbished. New restaurant extension added into the rear of the building. The make over looks great and the food is now awesome.,Pub,
6.9,Best value food in the West India quay area. Lovely building. Great real ales.,Pub,
7.9,"This is a great place to watch the Thames traffic move past, which is exactly what Charles Dickens and William Gladstone came here for. The current building dates from 1837.",Pub,
8.9,"Don't forget to take a look at the balcony - the in-out of the tide is quite spectacular. It comes right up against the buildings, you could almost be on a boat! The pub food is also excellent.",Pub,
6.4,Big old building. Bit noisy in the afternoon,Pub,
7.5,Okay pub. Terrible situation when they have people in the events space and nobody in the restaurant and they won't let you drink downstairs without eating. Even if it's empty. Long. 😐,Pub,
8.7,Full of posh twats who think being in a pub next to an industrial estate is a good idea,Pub,
8.9,"Big garden out back, although it feels abit like a prison court yard.",Pub,
7.4,If you ask them nicely they will show you the old prison cells. Genuinely scary.,Pub,
6.6,Busy former prison turned pub. Popular with the Commuter crowd.,Pub,
6.7,"There's a nice, quiet room upstairs and some old prison cells downstairs.",Pub,
6.0,"Good service ALL night from 7 and then rude, abrupt and vile approach by short, dark long haired female member of staff at close.Try the prison service!",Pub,
6.4,You might bump into a sports celeb having a break from the Talk Sport radio station around the corner. Look at the Wall of Fame.,Pub,
7.3,"great decor, great beer, great staff and lots of TVs. almost next door to the Young Vic theatre and 3 minutes walk from Waterloo and Southwark stations.",Pub,
7.5,"Hotel and pub refurbished this year. Quite cosy and nice, close to the O2 !",Pub,
6.8,It is a hotel not a hostel,Pub,
6.1,"A newly rebuilt hotel, so (still) clean & tidy. Not many car-parking spaces. Breakfast basic, e.g. sachet coffee. Attached pub had no draught bitter two nights on the trot.",Pub,
5.8,Nice and cozy hotel. Rooms are clean and well furnitured. Just minute walk from tube station.,Pub,
6.7,It has a decent hotel too rooms r nice,Pub,
6.5,Great place to stay in London. Comfortable hotel with delicious breakfast and careful family staff. Excellent English pub with reasonable prices of beer. Great way how to meet local people.,Pub,
5.9,A nice little escape if your staying in either of the Hotels.,Pub,
7.8,Great place for a gig,Pub,
6.2,Very expensive for a pint. Hotel prices -- not worth it as a local.,Pub,
6.4,"Lived in the hotel upstairs. Very nice and clean rooms, helpful managers, good location. Pub downstairs was amazing))",Pub,
7.1,Port by the jug!,Pub,
8.3,"30 January: Passengers once stayed here before setting off by stagecoach from ancient Watling Street for Canterbury: either as pilgrims, or heading for the sea ports beyond, bound for the continent.",Pub,
6.7,Out of vodka and pint glasses. The staff don't know what port is. But otherwise... Its ok,Pub,
6.7,Venison pie with port and blackcurrant gravy is pretty cool.,Pub,
8.5,Welcoming homely port scotch,Pub,
7.0,"Nice pint , but no bloody port?  #fail",Pub,
6.2,Always a welcome port in the walk back to the digs from the show... Good beer rotation. Sit in the window and enjoy...,Pub,
7.6,The port tasted liked cherries and chocolate :),Pub,
6.8,"Tourist trap. Don't stock, or know about, port.",Pub,
7.5,"New focus from Guy Awford on the upstairs restaurant (used to run Inside which was down the road, and also runs Hand Made Food in Blackheath). Downstairs food good too",Pub,
6.2,this is a great pub has an outside seating area for all the smokers. caters for kids too. food an drink deals from £5.  Turn left out of ilford station cross over the road and walk for about five mins,Pub,
8.4,fairly chilled pub round the back of Chatsworth Road - formally known as The Eclipse,Pub,
8.6,"If you love Meantime and you hate tourists then this is the Greenwich pub for you. Tucked away up a Greenwich side road, this cosy pub has great food, and better beer.",Pub,
8.9,"If you were thinking about going to Gordon Ramsay's ""The Narrow"" down the road, think again! And once you have come to your senses, head straight to The Grapes to find the coziest of riverside pubs.",Pub,
7.3,Used to be good; now it's very middle of the road and what is with the exterior decorating; that's not doing them any favours!,Pub,
7.9,Great pub for big groups and small groups alike. There's loads of space outdoors and a bar and BBQ in the garden during summer too. The food was expensive so I wandered down the road for fish & chips.,Pub,
6.7,"One of the last remaining pubs on the Mile End Road (sorry state of affairs) The Hayfield, The Globe and others have all shut down and been replaced by Indian Restaurants etc -support your local pubs!",Pub,
7.2,"A good pub with a student vibe but unexpectedly amazing food. The duck curry was perfectly done and the pad see ew wasn't too far behind. Lots of outdoor seating, but most on busy Mile End Road.",Pub,
8.7,"Wonderful traditional pub. Though a short walk from the High Street, it is well worth seeking out. Great real ales.",Pub,
7.4,The food is really very average. Come for a pint and have your fish and chips down the street.,Pub,
8.0,"great back street boozer, independent and wonderful homely feel.",Pub,
7.5,"In the street where Blur's video for ""Parklife"" was filmed.",Pub,
8.9,"Great selection of craft beer, always a few darker ones on regardless of the weather. Friendly staff, generally a good relaxed atmosphere. Cool graffiti / street art out back.",Pub,
8.5,This is a great London pub as London pubs used to be. The corner pub remains despite the 90s clearance of surrounding streets to form a park from the Green Bridge to Victoria Park. Watneys on tap.,Pub,
5.5,Busy High Street Wetherspoons. Open for breakfasts from 8am though alcohol can only be bought after 9am. Great real ales.,Pub,
9.2,"Such a great addition to the street- decent range of beers, tasty toasties and really friendly staff",Pub,
5.9,"What a nice, down to earth boozer! Friendly staff and locals :) No real ale, but Stronbow is cold and only £2.80 even though The Olympics are just down the street!",Pub,
6.1,Drink here before going to Desperados! Or jump into a taxi to go somewhere nice.,Pub,
6.1,It's like a graveyard of despair regret and bitter resentment. Nice ales too.,Pub,
6.8,"Trinity Chapel Church is also located in Jenkins Lane, at the former bowling alley....",Multiplex,
8.0,"No ticket desks, use the machines or drink/popcorn counter!",Multiplex,
5.5,Unlimited cards at around £15 are worth it if you go twice a month or more. You get some money off food too but its still ridiculously expensive!,Multiplex,
7.3,"£4 tickets all day, every day. Finally visiting the cinema doesn't have to be a monthly luxury! Food and drink also cheap. Good to see the old Odeon resurrected.",Multiplex,
6.3,Distastefully sticky furniture and over priced,Multiplex,
7.8,"If you turn right as soon as you go in, hug the left wall and do a jump-roll in the corner, you'll unlock a secret passage.",Multiplex,
6.9,Screen 17 Vue Extreme:bigger&louder!,Multiplex,
7.9,Did you know that World class opera is screened live to Showcase Bluewater.    Stunning productions from the New York Metropolitan Opera and our own Royal Opera House in Coventry Garden,Multiplex,
8.0,"B careful if u go 4 late showings, chk make sure it does not finish same time as the main event at O2, unless you like being crowd controlled with thousands others!",Multiplex,
8.0,"Great cinema, well worth paying an extra few pounds for VIP.",Multiplex,
7.8,"If you are fond of movies, go for the unlimited membership. Its so cheap and well worth the monthly price of £16",Multiplex,
7.3,"Great value for money only paying £4 each a ticket, bigger auditoriums and cheaper confectionary so you dont have to fork out a fortune when you want to go and enjoy a movie.",Multiplex,
6.2,Screen 2 is very big but it's too high for front rows and too far away for distant ones. Screen 3 is smaller but it feels much more comfortable as long as this auditorium is shorter. Just perfect!,Multiplex,
