tips,lem_words,lem_tags,word_tags,lng,lat
CIRCUS SCHOOL is a great way to wear out your kids,circus school be great way wear kid,NN NN VB JJ NN VB NN,"[circus/NN, school/NN, be/VB, great/JJ, way/NN, wear/VB, kid/NN]",51.4083443677,0.178445049034
www.ButcherRowStudios.com These guys are good for recording your songs and stuff :),www com guy be good record song stuff,VB NN NN VB JJ VB NN NN,"[www/VB, com/NN, guy/NN, be/VB, good/JJ, record/VB, song/NN, stuff/NN]",51.5113332847,-0.0427436828613
Free Bingo on Thursdays :),free bingo thursday,JJ NN NN,"[free/JJ, bingo/NN, thursday/NN]",51.4961402371,-0.0432020602806
Best place for karting in london😍,best place kart london,JJ NN VB NN,"[best/JJ, place/NN, kart/VB, london/NN]",51.5317916097,0.118738740859
One of the best carting places in London,best cart place london,JJ VB NN NN,"[best/JJ, cart/VB, place/NN, london/NN]",51.4942273312,0.0356307371386
Go super fast and dont use the break,go super fast dont use break,VB JJ NN VB VB JJ,"[go/VB, super/JJ, fast/NN, dont/VB, use/VB, break/JJ]",51.4928590973,0.286247256913
"Good fun, good kart, good crew. Will recommend it to anyone!",good fun good kart good crew recommend anyone,JJ NN JJ NN JJ NN VB NN,"[good/JJ, fun/NN, good/JJ, kart/NN, good/JJ, crew/NN, recommend/VB, anyone/NN]",51.4944917367,-0.0640749599665
"Remember to collect your full race report so you can see your lap times, average speed and the fastest driver of the session - a great date souvenir!",remember collect full race report so see lap time average speed fastest driver session great date souvenir,NN VB JJ NN NN RB VB NN NN JJ NN JJ NN NN JJ NN NN,"[remember/NN, collect/VB, full/JJ, race/NN, report/NN, so/RB, see/VB, lap/NN, time/NN, average/JJ, speed/NN, fastest/JJ, driver/NN, session/NN, great/JJ, date/NN, souvenir/NN]",51.6183864191,-0.0448668193855
Waiting forevs 4 what??? No score sheets 😢,wait forevs score sheet,VB JJ NN NN,"[wait/VB, forevs/JJ, score/NN, sheet/NN]",51.517696246,-0.0303026791951
I prefer the gas powered carts over the electric ones but still really fun,prefer gas power cart electric one still really fun,VB NN VB NN JJ NN RB RB NN,"[prefer/VB, gas/NN, power/VB, cart/NN, electric/JJ, one/NN, still/RB, really/RB, fun/NN]",51.5056583172,-0.255257701155
Great place for adults as well as children to enjoy gokarting,great place adult as well child enjoy gokart,JJ NN NN RB RB NN VB VB,"[great/JJ, place/NN, adult/NN, as/RB, well/RB, child/NN, enjoy/VB, gokart/VB]",51.3755679131,-0.268318
Nice track good location,nice track good location,JJ NN JJ NN,"[nice/JJ, track/NN, good/JJ, location/NN]",51.3756283554,-0.36218542099
14 October: Severndroog Castle is a folly which was built in 1784 as a memorial to William James of the East India Co. to commemorate the conquest of the castle off the coast of Malabar in the 1760s.,october severndroog castle be folly be build memorial william jame east india co commemorate conquest castle coast malabar,JJ NN NN VB NN VB VB NN NN NN JJ NN NN VB NN NN NN NN,"[october/JJ, severndroog/NN, castle/NN, be/VB, folly/NN, be/VB, build/VB, memorial/NN, william/NN, jame/NN, east/JJ, india/NN, co/NN, commemorate/VB, conquest/NN, castle/NN, coast/NN, malabar/NN]",51.4666953348,0.0600647073752
Amazing Art Deco.,amazing art deco,JJ NN NN,"[amazing/JJ, art/NN, deco/NN]",51.4472272129,0.0485587120056
You dont have to go inside there is a gate near the clock you can take photos there,dont have go be gate clock take photo there,VB VB VB VB NN NN VB NN RB,"[dont/VB, have/VB, go/VB, be/VB, gate/NN, clock/NN, take/VB, photo/NN, there/RB]",51.4779432265,-0.00164451601912
"Designed by Sir Christopher Wren, the college was going to have an enormous dome in the middle, but Queen Mary II objected as it would block the view of the river from her house in Greenwich Park.",design sir christopher wren college be go have enormous dome middle queen mary ii object block view river house greenwich park,VB NN NN VB NN VB VB VB JJ NN JJ NN JJ NN VB VB NN NN NN JJ NN,"[design/VB, sir/NN, christopher/NN, wren/VB, college/NN, be/VB, go/VB, have/VB, enormous/JJ, dome/NN, middle/JJ, queen/NN, mary/JJ, ii/NN, object/VB, block/VB, view/NN, river/NN, house/NN, greenwich/JJ, park/NN]",51.4832336577,-0.00557899475098
"Set in a stunning park, and sitting precisely on the Prime Meridian of the world, the Royal Observatory is a great way to spend an afternoon in South London.",set stunning park sit precisely prime meridian world royal observatory be great way spend afternoon south london,NN JJ NN VB RB JJ NN NN JJ NN VB JJ NN VB NN NN NN,"[set/NN, stunning/JJ, park/NN, sit/VB, precisely/RB, prime/JJ, meridian/NN, world/NN, royal/JJ, observatory/NN, be/VB, great/JJ, way/NN, spend/VB, afternoon/NN, south/NN, london/NN]",51.4771332098,-0.00075101852417
Has a new exercise area installed,have new exercise area install,VB JJ NN NN VB,"[have/VB, new/JJ, exercise/NN, area/NN, install/VB]",51.4895256283,0.125839320723
Worth a visit! http://www.visitleevalley.org.uk/en/content/cms/nature/nature-reserve/three-mills-island/,visit http www visitleevalley org uk content cms nature nature reserve mill island,NN NN VB NN NN NN NN NN NN NN NN NN NN,"[visit/NN, http/NN, www/VB, visitleevalley/NN, org/NN, uk/NN, content/NN, cms/NN, nature/NN, nature/NN, reserve/NN, mill/NN, island/NN]",51.5270383022,-0.00769315576429
Mind out for geese but relax near waters edge and also shout random words to people passing in pedalos and rowing boats.,mind goose relax near water edge also random word person pass pedalos rowing boat,NN NN RB JJ NN NN RB JJ NN NN VB NN NN NN,"[mind/NN, goose/NN, relax/RB, near/JJ, water/NN, edge/NN, also/RB, random/JJ, word/NN, person/NN, pass/VB, pedalos/NN, rowing/NN, boat/NN]",51.533899144,-0.0462953705855
Amazing space w cafe. It's an oasis in Bromley-by-Bow.,amazing space cafe oasis bromley bow,JJ NN NN NN NN NN,"[amazing/JJ, space/NN, cafe/NN, oasis/NN, bromley/NN, bow/NN]",51.5272333854,-0.00757851781601
Evensong is at 18:30.,evensong be,NN VB,"[evensong/NN, be/VB]",51.4832470203,-0.00512301921844
"Stinks like a rundown squat, then a pet shop, then death. Very damp and muddy. Come with a change of clothing.",stink rundown squat then pet shop then death very damp muddy come change clothing,VB NN JJ RB NN NN RB NN RB NN JJ NN NN NN,"[stink/VB, rundown/NN, squat/JJ, then/RB, pet/NN, shop/NN, then/RB, death/NN, very/RB, damp/NN, muddy/JJ, come/NN, change/NN, clothing/NN]",51.4939796963,0.0353625144095
"Despite being a senior citizen (compared to my teenagers & friends),good location, equipment, friendly manager Ronnie and accommodating marshalls we had Alex & Courtney. Recommended.",be senior citizen compare teenager friend good location equipment friendly manager ronnie accommodate marshall have alex courtney recommend,VB JJ NN VB NN NN JJ NN NN JJ NN NN VB NN VB JJ NN VB,"[be/VB, senior/JJ, citizen/NN, compare/VB, teenager/NN, friend/NN, good/JJ, location/NN, equipment/NN, friendly/JJ, manager/NN, ronnie/NN, accommodate/VB, marshall/NN, have/VB, alex/JJ, courtney/NN, recommend/VB]",51.6534147477,0.145147939098
"Noisy, hectic but the kids love it & the rounds of games are well organised. Drop the kids & come back if you can't take the bedlam! Good value though",noisy hectic kid love round game be well organise drop kid come back take bedlam good value,JJ JJ NN VB NN NN VB RB VB VB NN VB RB VB NN JJ NN,"[noisy/JJ, hectic/JJ, kid/NN, love/VB, round/NN, game/NN, be/VB, well/RB, organise/VB, drop/VB, kid/NN, come/VB, back/RB, take/VB, bedlam/NN, good/JJ, value/NN]",51.4086625024,0.0105844802857
If coming here need to park in Terminus car park. Footbridge to centre etc,come here need park terminus car park footbridge centre etc,VB RB VB NN NN NN NN NN NN NN,"[come/VB, here/RB, need/VB, park/NN, terminus/NN, car/NN, park/NN, footbridge/NN, centre/NN, etc/NN]",51.7692146992,0.0949860384972
Good on Brixton!,good brixton,JJ NN,"[good/JJ, brixton/NN]",51.4626639352,-0.115404725075
see the London wall,see london wall,VB NN NN,"[see/VB, london/NN, wall/NN]",51.509640471,-0.0774718703749
"If you've been moved by this memorial, please consider making a donation to give practical help to animals in need.",have be move memorial please consider make donation give practical help animal need,VB VB VB NN NN VB VB NN VB JJ NN NN NN,"[have/VB, be/VB, move/VB, memorial/NN, please/NN, consider/VB, make/VB, donation/NN, give/VB, practical/JJ, help/NN, animal/NN, need/NN]",51.5110312356,-0.15741322644
"The gates are in honour of the five million men and women from the Indian subcontinent, Africa and the Caribbean who volunteered to serve with the Armed Forces during the First and Second World Wars.",gate be honour man woman indian subcontinent africa caribbean volunteer serve armed force first second world war,NN VB NN NN NN JJ NN NN NN VB VB JJ NN JJ JJ NN NN,"[gate/NN, be/VB, honour/NN, man/NN, woman/NN, indian/JJ, subcontinent/NN, africa/NN, caribbean/NN, volunteer/VB, serve/VB, armed/JJ, force/NN, first/JJ, second/JJ, world/NN, war/NN]",51.5026569466,-0.149138591018
"These stern soldiers in their bearskins commemorate the role of the Brigade of Guards in the Crimean War, 1854-56. It’s one of the first memorials to recognise ordinary soldiers, not just officers.",stern soldier bearskin commemorate role brigade guard crimean war first memorial recognise ordinary soldier not just officer,JJ NN NN VB NN NN NN JJ NN JJ NN VB JJ NN RB RB NN,"[stern/JJ, soldier/NN, bearskin/NN, commemorate/VB, role/NN, brigade/NN, guard/NN, crimean/JJ, war/NN, first/JJ, memorial/NN, recognise/VB, ordinary/JJ, soldier/NN, not/RB, just/RB, officer/NN]",51.5045946228,-0.129438013726
God bless you Lady Di <3,god bless lady di,NN VB NN NN,"[god/NN, bless/VB, lady/NN, di/NN]",51.5049841757,-0.171357186113
Nice statue near Piccadilly.,nice statue piccadilly,JJ NN RB,"[nice/JJ, statue/NN, piccadilly/RB]",51.5073501096,-0.132546389106
"Puede pasar desapercibido, pero su valor simbólico es innegable.",puede pasar desapercibido pero su valor simbólico es innegable,VB NN NN NN NN NN NN NN NN,"[puede/VB, pasar/NN, desapercibido/NN, pero/NN, su/NN, valor/NN, simbólico/NN, es/NN, innegable/NN]",51.5034506456,-0.126007608966
The names of every town in Australia that sent tropps to one of the campaigns is engraved. I've taken photos and will put up a site so you can find your town before you arrive in London!,name town australia send tropps campaign be engrave have take photo put site find town arrive london,NN NN NN VB NN NN VB VB VB VB NN VB NN VB NN VB NN,"[name/NN, town/NN, australia/NN, send/VB, tropps/NN, campaign/NN, be/VB, engrave/VB, have/VB, take/VB, photo/NN, put/VB, site/NN, find/VB, town/NN, arrive/VB, london/NN]",51.5021271264,-0.151503945226
Just a bus stop,just bus stop,RB NN VB,"[just/RB, bus/NN, stop/VB]",51.373173026,0.0973812061274
This memorial commemorates about 4000 police officers killed in the UK whilst in the course of their duties. Located at the corner of The Mall and Horse Guards.,memorial commemorate police officer kill uk whilst course duty locate corner mall horse guard,NN VB NN NN VB NN VB NN NN VB NN NN NN NN,"[memorial/NN, commemorate/VB, police/NN, officer/NN, kill/VB, uk/NN, whilst/VB, course/NN, duty/NN, locate/VB, corner/NN, mall/NN, horse/NN, guard/NN]",51.50586,-0.129969
"Take a few moments to look at the interesting tableau in the walls, depicting Queen Mum visiting the East End after bombing and her interests (but not, sadly, drinking gin).",take few moment look interesting tableau wall depict queen mum visit east end bombing interest not sadly drink gin,VB JJ NN VB JJ NN NN VB NN JJ VB JJ NN NN NN RB RB VB NN,"[take/VB, few/JJ, moment/NN, look/VB, interesting/JJ, tableau/NN, wall/NN, depict/VB, queen/NN, mum/JJ, visit/VB, east/JJ, end/NN, bombing/NN, interest/NN, not/RB, sadly/RB, drink/VB, gin/NN]",51.5050475681,-0.133706309036
"Tell kids not to walk over it. It's a war memorial, for goodness sake.",tell kid not walk war memorial goodness sake,VB NN RB VB NN NN NN NN,"[tell/VB, kid/NN, not/RB, walk/VB, war/NN, memorial/NN, goodness/NN, sake/NN]",51.5028820224,-0.142500870143
"Note the illuminated-tip crosses, these mark the Southern Cross constellation",note illuminate tip cross mark southern cross constellation,VB VB NN VB VB JJ NN NN,"[note/VB, illuminate/VB, tip/NN, cross/VB, mark/VB, southern/JJ, cross/NN, constellation/NN]",51.5030030116,-0.15097929438
Dedicated to Princess Diana and Dodi,dedicate princess diana dodi,VB NN NN NN,"[dedicate/VB, princess/NN, diana/NN, dodi/NN]",51.4999363087,-0.162672847909
"My private residence, so entry by invitation only",private residence entry invitation only,JJ NN NN NN RB,"[private/JJ, residence/NN, entry/NN, invitation/NN, only/RB]",51.4698819759,-0.328356899784
Very nice place for mini golf and amazing food and drinks as well,very nice place mini golf amazing food drink well,RB JJ NN NN NN JJ NN NN RB,"[very/RB, nice/JJ, place/NN, mini/NN, golf/NN, amazing/JJ, food/NN, drink/NN, well/RB]",51.5142015736,-0.0803833670111
"Great crazy golf, avoid Saturdays if you don't like hen and stag dos",great crazy golf avoid saturday don hen stag dos,JJ JJ NN VB NN VB NN NN NN,"[great/JJ, crazy/JJ, golf/NN, avoid/VB, saturday/NN, don/VB, hen/NN, stag/NN, dos/NN]",51.5209907297,-0.0724598727559
Get yourself down that slide!,get slide,VB NN,"[get/VB, slide/NN]",51.526360323,-0.0831986121144
Fun little crazy golf course on top on a multi-storey car park. A few food pop ups and good bar too,fun little crazy golf course top multus storey car park few food pop up good bar too,NN JJ JJ NN NN NN NN JJ NN NN JJ NN NN NN JJ NN RB,"[fun/NN, little/JJ, crazy/JJ, golf/NN, course/NN, top/NN, multus/NN, storey/JJ, car/NN, park/NN, few/JJ, food/NN, pop/NN, up/NN, good/JJ, bar/NN, too/RB]",51.5418574584,-0.00138455016019
"One of the holes, if you hit it in the water under a tunnel it will get you a whole in one",hole hit water tunnel get whole,NN VB NN NN VB NN,"[hole/NN, hit/VB, water/NN, tunnel/NN, get/VB, whole/NN]",51.3913297575,-0.055842839779
"Awesome little mini putt course. Only 12 holes so a good size for taking the kids, they can get bored after 18.",awesome little mini putt course only hole good size take kid get bore,JJ JJ NN NN NN JJ NN JJ NN VB NN VB VB,"[awesome/JJ, little/JJ, mini/NN, putt/NN, course/NN, only/JJ, hole/NN, good/JJ, size/NN, take/VB, kid/NN, get/VB, bore/VB]",51.4617578437,-0.201163118466
It's all about Tue specials!,about tue special,RB NN NN,"[about/RB, tue/NN, special/NN]",51.518012733,-0.103363744615
Awesome place to spend an evening with friends - beats any UK mini golf I've been to! One of the highlights in the area,awesome place spend evening friend beat uk mini golf have be highlight area,JJ NN VB NN NN VB NN NN NN VB VB NN NN,"[awesome/JJ, place/NN, spend/VB, evening/NN, friend/NN, beat/VB, uk/NN, mini/NN, golf/NN, have/VB, be/VB, highlight/NN, area/NN]",51.4043558723,-0.242757213272
Get here early on weekends. Parking is limited and the place is popular.,get here early weekend parking be limit place be popular,VB RB RB NN NN VB VB NN VB JJ,"[get/VB, here/RB, early/RB, weekend/NN, parking/NN, be/VB, limit/VB, place/NN, be/VB, popular/JJ]",51.5724411435,-0.323243252969
"Cheap Tuesday's, Orange Wednesday's & Kid's AM Saturday's :)",cheap tuesday orange wednesday kid be saturday,RB NN NN VB NN VB NN,"[cheap/RB, tuesday/NN, orange/NN, wednesday/VB, kid/NN, be/VB, saturday/NN]",51.5319469946,0.134965032108
Free parking 24/7!,free parking,JJ NN,"[free/JJ, parking/NN]",51.5264329978,0.0804568928427
Cineworld Ilford does Bargain Tuesday tickets. Come to the cinema on any Tuesday and get cut-price entry.,cineworld ilford do bargain tuesday ticket come cinema tuesday get cut price entry,NN NN VB NN NN NN VB NN NN VB JJ NN NN,"[cineworld/NN, ilford/NN, do/VB, bargain/NN, tuesday/NN, ticket/NN, come/VB, cinema/NN, tuesday/NN, get/VB, cut/JJ, price/NN, entry/NN]",51.5576,0.0741
Best cinema ever!,best cinema ever,JJ NN RB,"[best/JJ, cinema/NN, ever/RB]",51.4903479177,0.0124456873702
"Best place to watch films. Good bar, great seats and no chavs on their mobiles or eating popcorn.",best place watch film good bar great seat chavs mobile eating popcorn,JJ NN VB NN JJ NN JJ NN NN NN NN NN,"[best/JJ, place/NN, watch/VB, film/NN, good/JJ, bar/NN, great/JJ, seat/NN, chavs/NN, mobile/NN, eating/NN, popcorn/NN]",51.4796185143,-0.00977752615762
"Nice homely cinema, the crowds and annoying kids go to the nearby by Westfield, so its always pretty chilled.",nice homely cinema crowds annoying kid go nearby westfield always pretty chill,JJ JJ NN NN JJ NN VB RB NN RB RB VB,"[nice/JJ, homely/JJ, cinema/NN, crowds/NN, annoying/JJ, kid/NN, go/VB, nearby/RB, westfield/NN, always/RB, pretty/RB, chill/VB]",51.5431629376,0.00116647484097
